-----------------------------------------------------
Inference for Bugs model at "C:/Work/Research/Github/JARAbeta//Chin_penguin/output1/jara.jags", fit using jags,
 2 chains, each with 1100 iterations (first 1000 discarded)
 n.sims = 200 iterations saved
               mu.vect  sd.vect      2.5%       25%       50%       75%     97.5%  Rhat n.eff
N.est[35,15]  2178.556 3934.121    74.769   341.976  1068.384  2222.017 15948.055 0.996   200
N.est[36,15]  2453.206 4742.237    88.589   337.202  1030.941  2417.345 20511.112 0.996   200
N.est[37,15]  2475.477 5371.021    67.711   309.849  1069.420  2357.526 19505.667 0.997   200
N.est[38,15]  2621.914 5975.666    56.245   299.994  1070.045  2438.781 23489.736 0.997   200
N.est[39,15]  2930.393 6833.549    50.921   294.794  1028.216  2791.128 30351.508 0.997   200
N.est[40,15]  3050.414 7403.081    46.021   279.055  1011.064  2812.182 32501.478 0.997   200
N.est[1,16]    185.457   69.131    87.212   135.686   172.766   222.183   351.461 1.023    63
N.est[2,16]    182.446   66.404    93.665   139.172   169.377   209.716   346.637 1.008   130
N.est[3,16]    187.476   65.791    91.770   143.243   173.761   221.033   346.662 1.014   180
N.est[4,16]    185.445   50.343   109.579   150.837   179.674   210.711   312.248 1.022    70
N.est[5,16]    185.764   31.148   137.353   165.617   182.542   203.120   263.753 1.076   200
N.est[6,16]    193.556   53.992   106.269   153.822   188.065   224.431   313.080 0.997   200
N.est[7,16]    199.523   69.251    97.020   152.318   190.156   236.292   361.389 1.005   200
N.est[8,16]    206.239   91.845    84.730   142.047   189.605   246.086   425.929 1.000   200
N.est[9,16]    208.084   99.789    78.192   139.911   184.049   250.966   421.702 1.006   170
N.est[10,16]   215.725  101.625    76.360   143.064   197.098   262.323   448.383 1.015   110
N.est[11,16]   216.236  109.186    77.685   140.037   192.609   271.528   501.406 1.024    83
N.est[12,16]   221.182  124.534    76.302   140.347   188.772   275.806   556.735 1.010   160
N.est[13,16]   219.185  123.683    72.688   136.728   184.891   269.318   520.323 1.020   130
N.est[14,16]   223.267  130.990    71.832   130.745   196.277   282.595   509.489 1.014   120
N.est[15,16]   226.649  141.330    61.596   130.375   193.280   286.157   535.232 0.999   200
N.est[16,16]   224.387  134.935    65.353   120.754   191.255   281.769   584.327 1.001   200
N.est[17,16]   226.828  140.098    57.419   124.301   197.570   285.225   562.878 0.997   200
N.est[18,16]   233.967  171.941    63.422   123.970   190.268   288.825   610.457 1.006   200
N.est[19,16]   241.573  184.517    58.743   123.519   206.590   305.672   553.438 1.023   200
N.est[20,16]   244.614  177.519    57.311   130.020   202.252   310.280   633.216 1.014   200
N.est[21,16]   244.125  165.237    75.110   138.568   202.472   296.689   647.098 1.009   200
N.est[22,16]   241.276  161.897    73.484   134.362   198.350   283.955   692.770 1.015   200
N.est[23,16]   244.036  162.612    66.095   133.770   197.792   308.828   616.389 1.027   150
N.est[24,16]   241.151  159.021    73.245   135.102   198.560   305.580   618.611 1.027   200
N.est[25,16]   244.981  156.798    72.417   138.081   210.661   286.626   701.132 1.030   200
N.est[26,16]   248.395  151.034    75.657   142.300   210.444   311.876   593.430 1.031   200
N.est[27,16]   242.909  144.506    74.075   134.223   210.031   309.147   632.264 1.045   150
N.est[28,16]   237.270  137.651    75.604   135.226   209.732   295.272   583.102 1.040   160
N.est[29,16]   237.352  128.050    82.383   140.138   210.193   285.356   559.447 1.043    76
N.est[30,16]   229.085  116.937    84.060   143.377   206.170   290.486   539.954 1.025    86
N.est[31,16]   223.398   97.196    99.529   152.753   199.783   269.564   504.938 1.032    66
N.est[32,16]   219.440   79.234    91.408   163.307   214.435   268.218   392.625 1.023    62
N.est[33,16]   214.069   56.561   125.595   175.322   209.037   244.562   339.760 1.022    73
N.est[34,16]   209.180   29.180   159.481   188.891   208.321   227.601   273.601 1.068    27
N.est[35,16]   248.408   33.316   190.671   226.661   246.085   265.190   333.753 1.017   200
N.est[36,16]   277.218   30.662   225.673   256.840   273.264   295.552   349.277 1.001   200
N.est[37,16]   316.060   37.190   243.836   292.286   314.722   340.398   395.167 1.045    48
N.est[38,16]   337.191   39.343   264.752   312.554   333.240   359.594   420.958 1.031   150
N.est[39,16]   305.138   42.227   242.311   271.720   297.893   333.467   400.201 1.068    32
N.est[40,16]   309.773   44.299   244.035   274.701   302.730   340.803   407.197 1.061    35
Ntot[1]      26379.160 4899.817 19223.272 23080.689 25897.591 28281.903 38333.191 1.048    38
Ntot[2]      25350.636 4250.794 18782.556 22619.251 24871.845 27657.874 36062.678 1.040    45
Ntot[3]      24118.526 4203.199 17704.374 21002.064 23735.906 26419.558 34563.550 1.055    33
Ntot[4]      23241.348 4282.228 17018.059 20346.440 22812.100 25497.285 33384.923 1.006   150
Ntot[5]      22393.875 4291.647 15912.631 19359.595 21789.021 24526.860 32251.790 1.015    81
Ntot[6]      22052.426 4793.088 15452.949 18660.565 21532.951 24409.449 32600.931 1.006   200
Ntot[7]      21901.473 4841.673 15417.365 18438.630 20966.660 23909.783 33437.719 1.009   170
Ntot[8]      21107.873 4738.441 14228.182 17419.293 20185.085 23526.851 32396.155 1.019    81
Ntot[9]      20877.501 4894.054 14503.802 17399.797 19834.006 23156.911 34235.572 1.032    48
Ntot[10]     20169.186 4521.517 14184.725 17146.524 19380.205 22194.415 31480.238 1.055    32
Ntot[11]     19856.495 4922.165 13757.326 15981.873 19302.296 21985.217 32927.462 1.056    32
Ntot[12]     19706.119 5229.437 13505.736 16292.441 18856.562 21776.183 29709.536 1.067   140
Ntot[13]     20262.049 5289.872 14342.312 16895.831 19425.562 22195.343 30774.552 1.046   200
Ntot[14]     20614.979 4620.745 14552.926 17500.506 19980.774 22760.167 28505.304 1.055   200
Ntot[15]     20872.683 3704.366 14964.627 18209.345 20491.580 22966.394 28811.608 1.031   200
Ntot[16]     21037.043 3155.755 16638.528 18938.387 20581.179 22661.841 28342.531 1.026   200
Ntot[17]     21350.858 2521.188 17054.287 19372.529 21107.293 23064.128 26874.210 1.000   200
Ntot[18]     21216.273 1692.087 18210.575 20041.898 21209.645 22119.036 25174.806 1.003   200
Ntot[19]     21600.611 1846.379 18610.309 20415.082 21331.538 22671.201 25999.017 1.003   200
Ntot[20]     21487.558 1827.108 18451.932 20349.589 21340.887 22502.307 25413.490 0.997   200
Ntot[21]     21438.279 1965.559 18250.701 20073.221 21232.544 22571.310 25475.624 1.032    56
Ntot[22]     20892.050 2162.154 17359.709 19423.363 20654.176 22088.529 25508.237 1.020    69
Ntot[23]     19903.294 2089.650 16166.158 18596.029 19735.863 20981.676 25212.947 1.035    44
Ntot[24]     19060.488 2162.420 15697.605 17760.903 18698.399 20081.811 23927.416 1.008   130
Ntot[25]     18509.069 2373.282 14926.309 16968.051 18162.025 19701.333 24070.271 1.003   200
Ntot[26]     17806.038 2452.064 14046.617 16076.613 17401.440 19013.090 23372.815 0.997   200
Ntot[27]     17354.011 2414.960 13780.544 15806.841 17018.446 18603.569 21349.336 1.006   150
Ntot[28]     16828.823 2668.564 13271.223 15350.725 16403.809 17984.518 21703.400 1.009   200
Ntot[29]     15567.160 3032.446 12625.010 14091.440 15102.272 16187.238 20159.191 1.058   160
Ntot[30]     16198.214 3036.671 13331.496 14665.323 15488.565 16728.861 21957.537 1.056   200
Ntot[31]     16463.647 3061.672 13459.188 14909.988 15827.803 17062.153 23191.118 1.076   200
Ntot[32]     16268.035 2955.139 13547.611 14782.337 15570.353 16729.653 22549.052 1.088   180
Ntot[33]     16922.254 3280.998 13584.031 14954.809 16133.816 17877.093 24365.338 1.053   200
Ntot[34]     17756.941 3933.218 13813.733 15616.369 16902.264 18436.051 27394.232 1.056   200
Ntot[35]     18096.710 4625.499 13472.094 15441.181 16928.258 19455.273 31135.962 1.025   200
Ntot[36]     19090.760 5474.875 13848.736 15837.301 17802.387 20214.707 36597.557 1.006   200
Ntot[37]     19292.100 6164.328 13602.333 15980.340 17948.564 20359.579 36367.423 1.007   200
Ntot[38]     19493.728 6935.923 13294.466 15890.309 17759.823 20737.018 37993.044 1.004   200
Ntot[39]     19770.151 7798.639 12503.028 15452.525 17926.517 20898.678 42207.618 1.007   200
Ntot[40]     19987.061 8339.023 12471.196 15568.559 18018.409 20975.709 44428.247 1.007   200
logNtot[1]      10.165    0.169     9.864    10.047    10.162    10.250    10.554 1.049    37
logNtot[2]      10.127    0.161     9.841    10.027    10.121    10.228    10.493 1.041    44
logNtot[3]      10.076    0.168     9.782     9.952    10.075    10.182    10.451 1.057    33
logNtot[4]      10.038    0.175     9.742     9.921    10.035    10.146    10.416 1.006   150
logNtot[5]      10.000    0.181     9.675     9.871     9.989    10.108    10.381 1.015    80
logNtot[6]       9.980    0.203     9.646     9.834     9.977    10.103    10.392 1.006   200
logNtot[7]       9.972    0.206     9.643     9.822     9.951    10.082    10.417 1.010   160
logNtot[8]       9.934    0.214     9.563     9.765     9.913    10.066    10.386 1.020    79
logNtot[9]       9.922    0.219     9.582     9.764     9.895    10.050    10.441 1.033    47
logNtot[10]      9.889    0.209     9.560     9.750     9.872    10.008    10.357 1.055    32
logNtot[11]      9.869    0.229     9.529     9.679     9.868     9.998    10.402 1.058    31
logNtot[12]      9.861    0.225     9.511     9.698     9.845     9.989    10.299 1.065   120
logNtot[13]      9.891    0.216     9.571     9.735     9.874    10.008    10.334 1.043   180
logNtot[14]      9.914    0.192     9.586     9.770     9.903    10.033    10.258 1.052   200
logNtot[15]      9.932    0.169     9.613     9.810     9.928    10.042    10.269 1.030   200
logNtot[16]      9.944    0.144     9.719     9.849     9.932    10.028    10.252 1.026   200
logNtot[17]      9.962    0.117     9.744     9.872     9.957    10.046    10.199 1.000   200
logNtot[18]      9.959    0.079     9.810     9.906     9.962    10.004    10.134 1.003   200
logNtot[19]      9.977    0.083     9.831     9.924     9.968    10.029    10.166 1.003   200
logNtot[20]      9.972    0.083     9.823     9.921     9.968    10.021    10.143 0.997   200
logNtot[21]      9.969    0.090     9.812     9.907     9.963    10.024    10.145 1.031    56
logNtot[22]      9.942    0.101     9.762     9.874     9.936    10.003    10.147 1.020    69
logNtot[23]      9.893    0.102     9.691     9.831     9.890     9.951    10.135 1.035    44
logNtot[24]      9.849    0.110     9.661     9.785     9.836     9.908    10.083 1.008   130
logNtot[25]      9.818    0.122     9.611     9.739     9.807     9.888    10.089 1.003   200
logNtot[26]      9.778    0.132     9.550     9.685     9.764     9.853    10.059 0.997   200
logNtot[27]      9.753    0.130     9.531     9.668     9.742     9.831     9.969 1.006   150
logNtot[28]      9.721    0.136     9.493     9.639     9.705     9.797     9.985 1.007   200
logNtot[29]      9.640    0.150     9.443     9.553     9.623     9.692     9.911 1.051   160
logNtot[30]      9.680    0.148     9.498     9.593     9.648     9.725     9.997 1.050   200
logNtot[31]      9.696    0.150     9.507     9.610     9.670     9.745    10.052 1.071   200
logNtot[32]      9.685    0.144     9.514     9.601     9.653     9.725    10.023 1.083   190
logNtot[33]      9.722    0.162     9.517     9.613     9.689     9.791    10.101 1.049   200
logNtot[34]      9.767    0.178     9.533     9.656     9.735     9.822    10.218 1.052   200
logNtot[35]      9.780    0.205     9.508     9.645     9.737     9.876    10.346 1.022   200
logNtot[36]      9.827    0.230     9.536     9.670     9.787     9.914    10.508 1.005   200
logNtot[37]      9.833    0.243     9.518     9.679     9.795     9.921    10.501 1.006   200
logNtot[38]      9.836    0.266     9.495     9.673     9.785     9.940    10.545 1.002   200
logNtot[39]      9.840    0.296     9.434     9.646     9.794     9.947    10.650 1.006   180
logNtot[40]      9.847    0.306     9.431     9.653     9.799     9.951    10.702 1.007   180
mean.r[1]        0.075    0.037     0.012     0.043     0.077     0.097     0.152 1.011   200
mean.r[2]        0.026    0.042    -0.050    -0.002     0.025     0.054     0.104 1.134    18
mean.r[3]        0.019    0.042    -0.063    -0.007     0.018     0.046     0.098 1.023   110
mean.r[4]        0.007    0.045    -0.075    -0.025     0.013     0.039     0.085 1.115    21
mean.r[5]        0.020    0.045    -0.065    -0.009     0.023     0.053     0.101 1.032    69
mean.r[6]       -0.047    0.040    -0.116    -0.074    -0.050    -0.021     0.033 1.167    14
mean.r[7]        0.010    0.041    -0.067    -0.013     0.008     0.035     0.097 1.015   180
mean.r[8]       -0.044    0.041    -0.115    -0.069    -0.046    -0.015     0.034 1.019   150
mean.r[9]       -0.002    0.044    -0.089    -0.029    -0.002     0.029     0.086 1.007   130
mean.r[10]       0.040    0.040    -0.032     0.012     0.037     0.065     0.126 1.041    53
mean.r[11]       0.015    0.044    -0.060    -0.019     0.015     0.046     0.096 1.000   200
mean.r[12]       0.082    0.042    -0.001     0.056     0.081     0.109     0.161 1.014   140
mean.r[13]       0.015    0.041    -0.059    -0.015     0.018     0.041     0.094 1.024   130
mean.r[14]      -0.278    0.061    -0.391    -0.320    -0.283    -0.233    -0.161 1.084    40
mean.r[15]       0.009    0.056    -0.091    -0.027     0.010     0.047     0.121 1.024    99
mean.r[16]       0.041    0.043    -0.045     0.012     0.042     0.068     0.127 1.073    35
r.proj[1]        0.051    0.011     0.030     0.043     0.051     0.058     0.075 1.009   200
r.proj[2]       -0.005    0.013    -0.029    -0.012    -0.005     0.005     0.020 1.009   120
r.proj[3]       -0.013    0.012    -0.039    -0.021    -0.012    -0.005     0.011 1.008   200
r.proj[4]       -0.018    0.023    -0.055    -0.034    -0.019    -0.003     0.027 1.127    22
r.proj[5]       -0.008    0.015    -0.038    -0.017    -0.008     0.003     0.023 1.014    92
r.proj[6]       -0.075    0.013    -0.100    -0.083    -0.074    -0.066    -0.052 1.022   120
r.proj[7]       -0.019    0.015    -0.052    -0.029    -0.018    -0.010     0.011 1.053    44
r.proj[8]       -0.075    0.013    -0.099    -0.084    -0.075    -0.066    -0.051 1.000   200
r.proj[9]       -0.032    0.011    -0.055    -0.038    -0.032    -0.024    -0.012 1.008   130
r.proj[10]       0.007    0.014    -0.021    -0.002     0.007     0.016     0.034 1.001   200
r.proj[11]      -0.015    0.021    -0.056    -0.029    -0.014    -0.002     0.026 0.997   200
r.proj[12]       0.052    0.010     0.035     0.044     0.051     0.059     0.071 1.039    55
r.proj[13]      -0.017    0.013    -0.039    -0.026    -0.018    -0.010     0.012 1.033    53
r.proj[14]      -0.300    0.045    -0.382    -0.331    -0.304    -0.269    -0.218 1.058    98
r.proj[15]      -0.021    0.041    -0.101    -0.052    -0.019     0.007     0.068 0.998   200
r.proj[16]       0.014    0.010    -0.005     0.008     0.015     0.022     0.034 1.002   200
r.tot[2]        -0.038    0.100    -0.235    -0.103    -0.034     0.027     0.134 1.032   200
r.tot[3]        -0.051    0.104    -0.259    -0.116    -0.053     0.015     0.154 1.028   200
r.tot[4]        -0.038    0.100    -0.219    -0.111    -0.041     0.030     0.169 1.035    45
r.tot[5]        -0.038    0.095    -0.232    -0.100    -0.044     0.017     0.164 1.002   200
r.tot[6]        -0.020    0.106    -0.216    -0.091    -0.023     0.055     0.162 1.009   200
r.tot[7]        -0.008    0.105    -0.235    -0.062    -0.005     0.056     0.195 1.013   200
r.tot[8]        -0.038    0.108    -0.253    -0.109    -0.028     0.033     0.163 1.004   180
r.tot[9]        -0.012    0.094    -0.198    -0.073    -0.006     0.045     0.164 1.045   140
r.tot[10]       -0.032    0.088    -0.230    -0.083    -0.031     0.023     0.135 1.005   200
r.tot[11]       -0.020    0.101    -0.208    -0.091    -0.019     0.040     0.188 1.045   200
r.tot[12]       -0.008    0.115    -0.226    -0.076    -0.009     0.066     0.203 1.068    28
r.tot[13]        0.029    0.111    -0.188    -0.036     0.026     0.088     0.271 1.058   200
r.tot[14]        0.023    0.106    -0.178    -0.043     0.026     0.100     0.231 1.010   200
r.tot[15]        0.018    0.112    -0.217    -0.050     0.017     0.093     0.224 1.051   110
r.tot[16]        0.012    0.102    -0.183    -0.060     0.012     0.079     0.223 1.022   200
r.tot[17]        0.018    0.101    -0.168    -0.046     0.021     0.079     0.227 1.054   150
r.tot[18]       -0.003    0.099    -0.173    -0.084     0.001     0.076     0.178 0.997   200
r.tot[19]        0.018    0.071    -0.119    -0.025     0.011     0.067     0.146 0.999   200
r.tot[20]       -0.005    0.070    -0.143    -0.057    -0.001     0.045     0.113 1.005   200
r.tot[21]       -0.003    0.079    -0.157    -0.050    -0.008     0.045     0.159 1.041    51
r.tot[22]       -0.027    0.076    -0.195    -0.079    -0.023     0.021     0.100 0.996   200
r.tot[23]       -0.049    0.071    -0.195    -0.091    -0.049     0.000     0.089 1.005   200
r.tot[24]       -0.044    0.079    -0.183    -0.097    -0.050     0.012     0.107 1.009   180
r.tot[25]       -0.031    0.076    -0.172    -0.083    -0.027     0.015     0.123 1.014   200
r.tot[26]       -0.040    0.082    -0.193    -0.093    -0.033     0.010     0.124 1.034    73
r.tot[27]       -0.026    0.077    -0.169    -0.072    -0.024     0.021     0.119 1.019   120
r.tot[28]       -0.032    0.079    -0.189    -0.086    -0.035     0.021     0.115 1.028    78
r.tot[29]       -0.081    0.078    -0.236    -0.126    -0.084    -0.041     0.096 1.024    58
r.tot[30]        0.040    0.074    -0.101    -0.014     0.037     0.093     0.175 1.028    55
r.tot[31]        0.016    0.071    -0.104    -0.034     0.009     0.064     0.172 1.017   190
r.tot[32]       -0.011    0.078    -0.152    -0.062    -0.012     0.036     0.158 1.003   200
r.tot[33]        0.037    0.092    -0.105    -0.034     0.033     0.087     0.240 1.056    56
r.tot[34]        0.045    0.085    -0.109    -0.012     0.052     0.097     0.206 1.000   200
r.tot[35]        0.013    0.084    -0.126    -0.044     0.005     0.065     0.176 0.998   200
r.tot[36]        0.047    0.094    -0.124    -0.009     0.039     0.107     0.252 1.038   200
r.tot[37]        0.006    0.087    -0.164    -0.044     0.011     0.062     0.182 1.012   200
r.tot[38]        0.003    0.100    -0.170    -0.073     0.001     0.069     0.203 1.020    69
r.tot[39]        0.004    0.110    -0.186    -0.067    -0.005     0.069     0.250 1.072    27
r.tot[40]        0.007    0.012    -0.006     0.001     0.005     0.009     0.049 1.022   200
sigma            0.237    0.029     0.185     0.216     0.245     0.264     0.273 4.251     2
deviance      -185.070   79.788  -326.286  -244.337  -184.728  -128.615   -48.474 2.513     3

For each parameter, n.eff is a crude measure of effective sample size,
and Rhat is the potential scale reduction factor (at convergence, Rhat=1).

DIC info (using the rule, pD = var(deviance)/2)
pD = 1668.1 and DIC = 1483.1
DIC is an estimate of expected predictive error (lower deviance is better).

><>><>><>><>><>><>><>><>><>><>><>><>><>><>
><> Input Chin_penguin census <><
><>><>><>><>><>><>><>><>><>><>><>><>><>><>

                 Settings      
assessment       "Chin_penguin"
abundance        "census"      
generation.time  "9.9"         
K.penalty        "FALSE"       
index.se         "FALSE"       
sigma.obs.est    "TRUE"        
sigma.obs.add    "0.1"         
sigma.proc.fixed "FALSE"       
prjr.type        "all"         
proj.stoch       "FALSE"       
start.year       "1979"        
-----------------------------------------------------

><> Run  Chin_penguin completed in 0 min and 13 sec <><
