"yr","Type","estimation","total","total.lcl","total.ucl","Dassen.Island","Robben.Island","Boulders","Stony.Point","Dyer.Island","St.Croix.Island","Bird.Island","Mercury","Ichaboe","Halifax","Possession"
1989,"census","fit",50011.9306689139,35424.7835285,82675.8173987826,8220.29327212404,855.105833706109,38.5736092151409,68.2093530240634,10091.4290665852,19578.597527448,2917.52846155673,3334.89506140506,2321.60048663354,876.316544664064,783.304554632123
1990,"census","fit",48986.2799344704,35795.3067745681,81243.036674353,8502.81965537273,1273.38748217927,56.2926076013774,85.8655015920585,8291.2300494615,19438.4433708947,3586.04603963716,3526.69288020238,1994.3545136024,1012.88099384404,707.851688423197
1991,"census","fit",47478.0792257377,35594.3334064402,74265.8551580771,8842.17085231788,1829.45892276496,123.935975497149,75.6391596926345,6339.54722910846,19363.1651941259,3258.43180885959,3524.04829895628,2194.22234349546,840.628688273084,689.882516265587
1992,"census","fit",47188.3794294594,37391.8003442181,66496.7586672847,7671.14569799159,2020.33574727284,160.590898452165,56.8298691066927,6838.6345423733,19360.1716134348,3593.75646225419,3567.68797302302,2413.26706775591,704.256480553478,675.897391965933
1993,"census","fit",42140.7005419753,37755.946146431,47438.6642938817,7398.3615898002,2208.01818564012,240.335925295184,41.5590515144329,2744.54516307334,19344.6910057225,2435.83761142388,3500.94749504413,2643.39688110193,704.254411241547,723.891574772611
1994,"census","fit",44336.8555089963,34924.1717168338,61455.6691486587,9223.80763490462,2704.4391812908,346.927956664655,44.344638279902,4405.6681844837,18218.6815546849,2881.38767579962,2228.69782995211,2767.02509351088,662.145152916832,529.105526115848
1995,"census","fit",44299.2040471596,34221.6219831014,66268.1289982006,9715.7203829474,2372.21539372645,369.133717320069,50.0313918513068,4184.69186969859,17314.7673056935,3453.09306991885,2268.87863586657,3224.10976820257,478.898888601622,590.810562894999
1996,"census","fit",41556.4232205911,31496.2130708823,63932.7776103854,9464.96861876859,3044.92630610997,429.626690310016,56.5215430332911,3291.78639788864,16705.0245358235,2465.70023420892,2403.35615584657,2617.78894973624,395.22695536496,506.07191483205
1997,"census","fit",39010.0086054736,29728.1873945339,58486.6173827842,8916.31092078194,3322.60554001756,681.323444716585,63.8873117551525,2718.33109725462,15846.6327643037,1754.51938802832,2654.02191185602,1929.43031394545,428.902871101983,507.814119569791
1998,"census","fit",40426.6236007893,32603.0501047029,54538.7437266375,11019.4084393737,3530.12362442517,587.231433425639,72.2642641710923,2048.44922534253,14955.189222301,2568.3272918063,2876.1424858231,1603.71753395162,446.154193036793,469.549191945894
1999,"census","fit",46383.6277921518,42115.5195578869,51335.7075246584,14929.5735839702,4392.76818955529,878.387539048621,86.4078334962973,2317.6584226411,14185.5241350431,3771.18291150487,3007.49610056613,1692.54998241185,480.632587366008,465.006016710121
2000,"census","fit",50427.5156847408,45698.6066755674,55873.1556599513,17196.238112256,5378.823591421,951.271530381505,103.290993868707,2217.10129547292,15220.2320526103,4121.35714018273,2824.85146901204,1430.35005630412,389.073086683233,368.191800283415
2001,"census","fit",57914.0790581601,52267.5656032913,64249.1942961272,21086.6539367161,6371.19038226871,1046.35673337389,110.659573123546,2105.14194730498,16375.9540125905,4887.90227728,2688.12827172095,2166.77189022651,505.398662848034,365.352267452928
2002,"census","fit",54183.1672319191,46888.3772103717,63720.6017889202,22363.3307183102,6962.01026625712,1076.54189198353,115.478059280294,2125.31234408211,12336.2311641511,2339.06510016029,3321.78513367275,2164.5794566262,511.816019991562,400.212231024974
2003,"census","fit",46326.1786441666,41754.1006354797,51806.0381327635,20669.4490898264,6179.32108492578,1050.49865549935,120.8004216964,1962.13920983804,9363.2084576281,1112.97698086575,2758.72349401944,2005.54083246917,541.289633727754,379.693675784466
2004,"census","fit",51687.5817595504,46374.5684196309,57743.3475239302,24190.3780355449,7579.05339940223,1184.43581021428,105.577491030599,2176.18655980793,9373.09865900096,2723.88229963475,2117.69006641494,944.216489526383,652.515042944549,440.20064161253
2005,"census","fit",44790.3221439439,40047.0345524722,50087.1190220042,21865.8161366859,7056.56109141572,1210.97092302547,182.438115308022,2061.77764397105,4692.82551432947,3109.65780313406,2368.5569452147,1025.71478143909,613.805703072218,458.807516133635
2006,"census","fit",36718.2580899086,33364.43146281,40539.0514165848,13663.3896111346,5952.86091776748,1064.36768264867,256.945968155839,2006.42054388848,7348.59233812668,2705.00544975221,1880.25515955066,707.844475060679,599.510720305849,371.14343417988
2007,"census","fit",29704.2780015723,27021.1073336249,32762.7450297761,11252.1791167574,5746.6393744852,849.222732206284,264.515613816747,1560.13324880211,4777.36120286814,1568.55158053715,2085.61944241324,450.177083654521,574.522320501834,452.113710012548
2008,"census","fit",27732.7093098918,25567.8986296923,30269.256434218,6020.79405368229,4151.31933789052,891.243190705578,317.597471337923,1571.69922489693,7333.37210028032,2624.84895514791,3015.43033774648,589.387322370527,642.482141197736,481.275836930101
2009,"census","fit",24534.623370057,22497.4274299267,26836.1516318805,5206.90757678874,2586.04994032826,733.503258702487,477.027041695802,1274.63784849126,6862.98100223867,2633.94658426612,2606.12941397611,612.089493544858,824.969225826924,602.765388376961
2010,"census","prj",25223.5917950866,23089.5440074862,27635.9279770155,5058.54865238284,3149.0089319273,901.581700709077,590.90448761073,1158.224589215,6703.86675501831,2774.83800137859,2683.85474734031,607.879762305283,846.606196248834,615.407370221668
