"pop.change","r.All.yrs","r.1GL","r.2GL","r.3GL"
-67.9943171078496,-0.0396162573020593,-0.0647070847616327,-0.0647070847616327,-0.0600959996657835
-56.2064726547466,0.00826038358167303,-0.0182038025282552,0.00337119150614562,0.00337119150614562
-60.7125414243295,-0.00837264261274306,-0.021505305821325,-0.021505305821325,-0.021505305821325
-62.9229470151681,-0.0359913749683827,-0.039178086213802,-0.039178086213802,-0.0286891405633956
-61.9661594065741,-0.0241188322798003,-0.0719536840114756,-0.0719536840114756,-0.0719536840114756
-61.3343991921656,-0.0119925599737067,-0.0209346804384989,-0.0209346804384989,-0.00305043950891459
-50.8754657200863,0.00831847612409309,0.00257828507490387,0.00846030566941636,0.00817664657876982
-50.9119996647274,-0.021110212286727,-0.0456921804140134,-0.0462210088172341,-0.0456921804140134
-50.8921424715874,0.00369425016992153,0.00655213807913491,0.00655213807913491,0.00655213807913491
-46.8297257361532,-0.0230605484830679,-0.0111842700516611,-0.0162973852955997,-0.0211718530032563
-51.0107988941127,-0.0252854744002047,-0.0416798278955284,-0.0521696949992716,-0.0416798278955284
-70.2582747130987,-0.0232799964321417,-0.0215947045712443,-0.0751228345431105,-0.0306916017058381
-42.215218287359,-0.0316678323701725,-0.0351803411957512,-0.0351803411957512,-0.0351803411957512
-41.2071571302527,-0.00606973921665777,-0.0449088805178057,-0.0473853832042579,-0.00930388958338213
-67.5615991495099,-0.0387470737770101,-0.0538009975363156,-0.0596140847271229,-0.0596140847271229
-45.8068850681006,-0.0210900425310987,-0.0534462914633806,-0.0534462914633806,-0.0178644852989169
-57.7475187551079,-0.036888159436919,-0.0480478820352985,-0.0940790071823958,-0.0480478820352985
-67.5448316582088,-0.0485047778260403,-0.0886383777352062,-0.0886383777352062,-0.0575465259408148
-38.1628614974698,-0.0217344295450639,0.00468523489070272,0.00468523489070272,-0.00190189334457891
-36.3056779223359,-0.0109170908373377,0.00250748668125667,0.00250748668125667,-0.00129613930443817
-60.0719249524426,-0.0111730735432536,-0.00351831043972339,-0.00742227194888834,-0.00936630117767301
-64.2566012411529,-0.02348787788012,-0.0108115056134306,-0.0114413773621642,-0.043545116374256
-51.2611213042338,-0.0337055031434996,-0.0398837453699308,-0.046491197437259,-0.0275272609170685
-55.3500141640786,-0.00401597844519408,-0.00189736400180074,-0.0368678608330004,-0.0368678608330004
-53.0022107425687,-0.00447894992464537,0.0113167032386752,-0.0112400129421157,-0.0126433604788581
-59.0707504023134,-0.0240876671740784,-0.0217390293847259,-0.030517503332737,-0.030517503332737
-40.9622988416816,-0.0212260128870287,-0.0463821772604547,-0.0463821772604547,-0.0361086553844689
-47.1668424524149,0.00555520946301513,-0.0496020060956219,-0.045820140764361,-0.0207225592804665
-36.8096465093942,-0.0139738063672725,-0.0156168525198606,-0.0618260205742995,-0.0156168525198606
-54.4239762172708,-0.0418238977730754,-0.0368596856012218,-0.046788109944929,-0.0368596856012218
-40.6743502536322,-0.0257416089669693,-0.0571488960834419,-0.0492630933834963,-0.0321442580510816
-65.8049779059776,-0.0170026905358842,0.0234575132139767,0.0234575132139767,-0.0180629908661878
-49.0207274872075,-0.0328533274028748,-0.0431634838594768,-0.0431634838594768,-0.0312630447005695
-44.4708725095049,-0.0228200020264193,-0.0617120854988826,-0.0632495264900061,-0.0617120854988826
-62.3989349512616,-0.0232797316276381,-0.0613067716796873,-0.0400899568908812,-0.0387270415124767
-47.3104803617922,-0.0259964017440941,-0.0209886259634491,-0.024523995171414,-0.024523995171414
-43.6774885642902,-0.0460316005081847,-0.0132270364996607,-0.0344261883433727,-0.0576370126729966
-60.7222653730246,-0.0177202541773678,-0.070322154309796,-0.0350648646467224,-0.0324706453116796
-59.1931579416878,0.00611834050041171,-0.00245329683738582,-0.0260520263143995,-0.0260520263143995
-53.6963774997097,-0.0370216697597137,-0.0369354415389331,-0.0220859536013265,-0.0369354415389331
-74.1109939800477,-0.0228564624551533,-0.0193059439965957,-0.033853127175016,-0.0591523207275664
-55.4706095505786,-0.0408191805238838,-0.018315981479379,-0.0628345789594356,-0.0535134535439035
-54.0918830727362,0.0135850564462494,0.0185803935322362,0.00858971936026265,0.0185803935322362
-47.222775915274,-0.0367487097286112,-0.0553081395421557,-0.0351699592461436,-0.0351699592461436
-57.8004060868355,-0.0346081378381129,-0.0330916987235312,-0.0361245769526946,-0.0361245769526946
-50.1873385021962,-0.0260041942801648,-0.00142743768737041,-0.0206359717092077,-0.0206359717092077
-56.9627102874481,-0.0207349254775195,-0.0127070651519876,-0.0169144942256914,-0.0169144942256914
-53.5172842402631,-0.0412843767408235,-0.0119114756604795,-0.0707897786835563,-0.0453395452314762
-66.6276900429898,-0.0354311597446868,-0.0223371344302254,-0.0406348191189867,-0.0302275003703869
-60.3237840843248,-0.0203523648057464,-0.0102404586215297,-0.0102404586215297,-0.0102404586215297
-49.5019286134867,-0.014045178145186,-0.025185591080632,-0.0234290150725709,-0.00466134121780115
-61.1256250366735,-0.0142683512556214,-0.048973610930684,-0.0461108171786648,-0.0461108171786648
-52.165433068909,-0.0403063047562355,-0.058277718678708,-0.058277718678708,-0.0424556283016546
-64.1143461801532,-0.0359334111060488,-0.0332770363904142,-0.0332770363904142,-0.0385897858216833
-49.0672936417781,-0.0351511856412783,-0.0370505112451163,-0.0370505112451163,-0.0362968935070818
-45.6335782526188,-0.0410729986103471,-0.0470717402589944,-0.0585567334722583,-0.0470717402589944
-45.0555347089565,-0.0206438253021677,-0.0209148441343565,-0.0554124603919863,-0.0203728064699789
-58.2847923873543,-0.0287328079108233,-0.0543056764765506,-0.0543056764765506,-0.0280171198302916
-52.6100631205148,-0.0115857786249132,-0.0197723910438068,-0.00339916620601954,-0.00339916620601954
-50.5703569884612,-0.0351893708308548,-0.0222743419308387,-0.0747827132514818,-0.0387854829108516
-46.2507530512576,-0.0348966054453932,-0.0619892905242132,-0.0352786319713658,-0.0352786319713658
-53.7121283619901,-0.0110754802637167,-0.00848725160328812,-0.0318941102154486,-0.0318941102154486
-49.6223051743709,-0.0381817823228126,-0.0129687210732321,-0.043856712697222,-0.043856712697222
-51.9217669658109,-0.0182115453350793,-0.0447316576103312,-0.0557089042123913,-0.0337387204904545
-62.4981437870995,0.00494194641827672,-0.0125131675564276,-0.0502467666875202,-0.0280198655217809
-50.2254751113556,-0.0691831584788822,-0.0135715679228205,-0.054712592598289,-0.054712592598289
-49.1664286800996,-0.0296084497760258,-0.0305264515277681,-0.0286904480242836,-0.0286904480242836
-56.4318958937177,-0.0235952569736249,-0.0421064910980409,-0.0299588296629913,-0.0242477368784844
-52.3374535149001,0.00990865514304851,-0.0245708275970031,-0.0316046555939167,-0.0245708275970031
-46.1803510363139,-0.0181385289906304,-0.0409183493147811,-0.0409183493147811,-0.0182736517553028
-52.7897199834979,-0.027722680705601,-0.0294817638819627,-0.036104283594085,-0.0294817638819627
-68.4604476112084,-0.02371573865687,0.00489708288667146,-0.0381315953228629,-0.0381315953228629
-57.7121751823822,-0.0165201633281784,-0.0157412156317012,-0.0157412156317012,-0.0473792330856639
-40.8006488810522,-0.0199293408344756,-0.0136325838990921,-0.0262260977698592,-0.0136325838990921
-35.8515249951752,-0.0189630567370278,-0.0569001210632933,-0.0569001210632933,-0.0199376307613566
-41.9202398552371,-0.0204112603355515,-0.0246461936219315,-0.0441742795717861,-0.0242961519638136
-62.5978910677348,-0.029182553922662,0.00661810387294182,-0.0157848765743402,-0.0302308064995049
-40.6780832632985,-0.0202875144420434,-0.0310188593103238,-0.0310188593103238,-0.0294399348219674
-37.0658734788095,-0.020940306131398,0.0205146799434672,-0.0215228832423513,-0.00982557548702978
-59.0424258026874,-0.0322035474463283,-0.0323488844802959,-0.0323488844802959,-0.0323488844802959
-51.8217175845578,-0.0447585350048314,-0.0289550915054164,-0.0428062748727633,-0.0428062748727633
-59.5796654780321,-0.0354675641269573,-0.0367994727149448,-0.0341356555389698,-0.0278489503962369
-42.6238135650932,-0.0133595467385712,-0.05962992681917,-0.000672907877376616,-0.00532981069689065
-64.1035060461505,-0.0315172081353072,-0.0309967569891629,-0.0309967569891629,-0.0309967569891629
-48.4393901231515,-0.0116531616539035,-0.0345451307389766,-0.0345451307389766,-0.0118510338803102
-63.8841269718161,-0.0413262679618107,-0.0332106001859405,-0.0332106001859405,-0.049441935737681
-60.2035905586781,-0.0315707773481373,-0.0150257092420478,-0.0292612111983281,-0.0338803434979464
-57.7733362547734,-0.0165756020385643,-0.0137369586446408,-0.0201732471738563,-0.0201732471738563
-61.3585074834381,-0.0175703858963052,-0.0179947283674604,-0.0179947283674604,-0.0176475034018324
-63.1673264758622,-0.0308441769397998,-0.0871935707731719,-0.0508379825277654,-0.0478954207004687
-41.4029528057266,-0.020442982913611,-0.0190532747022871,-0.0218326911249349,-0.0218326911249349
-53.1143632257149,-0.0356612022315854,-0.0332180851487873,-0.0489845574829957,-0.0489845574829957
-62.8953730705934,-0.0202213575818728,-0.0437170245392871,-0.0208910916201877,-0.0208910916201877
-45.7640056110473,-0.0255939433196168,-0.0195018087711265,-0.0195018087711265,-0.0195018087711265
-55.3488746205423,-0.0178672730799834,-0.010210519526769,-0.0544341863342446,-0.0368344267611214
-70.0743128118703,-0.0654823946129373,-0.0854511187517417,-0.0854511187517417,-0.0814061571371774
-58.3276888270845,-0.0197104603605949,-0.0644181438772176,-0.0644181438772176,-0.0386653355743327
-61.5640330054606,-0.0242957927848817,0.000952978214881384,0.000952978214881384,-0.0495445637846448
-55.8196533091927,-0.0243310657946907,-0.0442986538449155,-0.0442986538449155,-0.0357181422420627
-65.9616353136524,-0.0153052013937627,-0.0332323916763624,-0.00739650656862345,-0.0332323916763624
-50.2125731917257,-0.0258274479757787,-0.0209442236608517,-0.028328429482734,-0.0233264664688235
-68.3097054103561,-0.011305938847471,-0.0110247331830706,-0.0115871445118714,-0.0270376308301472
-45.3089226924039,-0.0404016076050233,-0.0324643242017579,-0.0483388910082887,-0.0483388910082887
-54.3701350966863,-0.00223402783695992,-0.0407857643605585,-0.0407857643605585,-0.0407857643605585
-55.9328021927993,-0.0240052436397509,-0.0553893567072343,-0.0444728795641716,-0.0444728795641716
-49.5659190101422,0.00854040474824824,-0.0471792246143288,-0.0471792246143288,0.00389027190373525
-55.752995048221,-0.0240961700643618,-0.0352818348253674,-0.0283737924321112,-0.0352818348253674
-54.6190198236048,-0.0358371437289877,-0.0248213164486284,-0.0248213164486284,-0.0262914528717175
-48.4146516044307,-0.0146046508158033,-0.0219025444235434,-0.0171634713061994,-0.0171634713061994
-47.7884054215838,-0.0328390232061615,-0.0310820021015896,-0.0659185072228095,-0.0310820021015896
-56.5551672303706,-0.0260438641396012,-0.00115092813885198,-0.0260122376980885,-0.026075490581114
-54.7808822856425,-0.0286129386574201,-0.0500205943701548,-0.0218910324963346,-0.0274278119077724
-69.9490686640154,-0.0196804667063626,-0.00936357722485148,-0.0278365843214061,-0.0278365843214061
-51.0447115649799,-0.0520782434415787,-0.057285883363221,-0.0606764330426692,-0.0554225078945461
-49.7359062247974,-0.000624808764015938,-0.00291746534843895,-0.0241568225070079,0.00166784782040708
-54.3857107161801,-0.00915320081493398,-0.00964555495980335,-0.00964555495980335,-0.0136165783052586
-45.8984422642034,-0.0148691345113665,-0.0422816846299359,-0.0422816846299359,-0.0290375847186777
-54.0145863165136,-0.0453676202813735,-0.0152523019866742,-0.0565047767404856,-0.0743740398450896
-49.9215694211155,-0.0081263441074233,-0.00896174457926158,-0.00896174457926158,-0.00896174457926158
-57.2705707045082,-0.0471660243301981,-0.0675429853446179,-0.0675429853446179,-0.0579720070722036
-52.1400000653563,0.0020933871468749,0.0043931138988107,-0.0166154795221818,0.0043931138988107
-49.7355812534136,-0.0245187979010009,0.0104013523310318,-0.0180276456786306,-0.0310099501233712
-54.3914636425798,-0.0711554969461092,-0.0749815257077682,-0.0839813702774368,-0.074186428211922
-46.3011214661079,-0.0366157684479038,-0.00928247406396032,-0.0138547642309241,-0.0341171335468182
-51.0078808980939,-0.0388645536293213,-0.0261784894021293,-0.0370101611192251,-0.0370101611192251
-63.0157563053453,-0.0423336057225949,-0.0825961429232542,-0.0825961429232542,-0.0836289500804721
-49.307216889071,-0.0301051500666931,-0.00618535900297523,-0.0424363428954209,-0.025710024008351
-57.5857900984857,-0.0264956217614492,-0.0197520107585589,-0.0332392327643394,-0.0197520107585589
-60.1108422253144,-0.00786215778588595,-0.0259874336713537,-0.0768179156684248,-0.0259874336713537
-59.0164702731095,-0.0088282507258306,-0.0584159122530856,-0.0115245067351069,-0.0115245067351069
-46.1363632256965,-0.0434178978518514,-0.116475000470764,-0.0681017261897789,-0.0408371234096983
-52.7796019238473,-0.0094936799559564,-0.00636760008086767,-0.0237046229236224,-0.0126197598310451
-59.7995995424805,-0.0149755427560567,-0.0246945774545342,-0.00525650805757927,-0.0285289439316756
-71.3234174025882,-0.0247059640892173,-0.0619590036504594,-0.0512432112419106,-0.0270615138674195
-47.6175359909534,0.00219971686421339,0.0212781386058563,-0.0276815491505822,0.00204614025201977
-50.4497171731941,-0.0497238750357036,-0.0475873174069399,-0.0249802405552213,-0.0475873174069399
-38.4321112648978,-0.00162219240678318,0.0157044391814001,0.0156927960962818,0.0156927960962818
-56.3066533396952,-0.0702161293374175,-0.0982369199809447,-0.0820969451359694,-0.0583353135388656
-29.3879388264163,-0.0233617446328616,0.0256240067922011,-0.0331057165975004,0.0241447756457838
-61.1137918627346,-0.0345328552391981,-0.0364826663093183,-0.0597187570885112,-0.0597187570885112
-68.5077874057624,-0.031745022434909,-0.0461716421933396,-0.0461716421933396,-0.043417330566248
-62.7522715385276,-0.020176859662369,-0.0179696580893687,-0.0193650239949061,-0.0284452944128155
-54.3848872999713,-0.0235531869178809,0.00420107939433478,-0.0482318786310127,-0.0482318786310127
-51.5083851504415,-0.0562739079701906,-0.0722671582387573,-0.0722671582387573,-0.0142133910116051
-67.445872929392,-0.0583500883161943,-0.0663559862073519,-0.0663559862073519,-0.0677190401361827
-53.6905104401001,-0.0345965430222615,-0.0392424257738888,-0.0299506602706341,-0.0392424257738888
-52.4845885054293,-0.0556091033533086,-0.0129650312536995,-0.0777118986657026,-0.0663329409629316
-43.7355403705593,-0.0306235514504687,-0.0213031302969,-0.0213031302969,-0.0213031302969
-55.571020366557,-0.022076661363907,-0.0256569768761317,-0.0256569768761317,-0.0248767730835784
-52.241380904194,-0.0147584819826676,-0.0163384244477829,-0.0671991273990304,-0.0131785395175523
-59.8463255877891,-0.00341211965490551,-0.0254885739617965,-0.0254885739617965,-0.0110718456241887
-39.5391285081675,-0.0209634851912872,-0.0801933492442046,-0.0701680821488573,0.0103388029054425
-47.2915788181184,-0.0362692653665579,-0.0394123006049902,-0.0394123006049902,-0.0394123006049902
-62.9880644674228,-0.0344859084409617,-0.0957149288048278,-0.0729191231100454,-0.0345855728444278
-54.901079425854,-0.0232122315993308,-0.0415299113939778,-0.0415299113939778,-0.0415299113939778
-58.5160011790454,-0.0323720563819769,-0.0635244958812713,-0.0635244958812713,-0.031254234219853
-52.5742176442964,-0.0246329206418077,-0.0230370991376176,-0.0262287421459977,-0.0262287421459977
-39.3442977015774,-0.00825404290352871,-0.0448079457988655,-0.0448079457988655,-0.0243572408140231
-55.4454334287622,-0.0490874245449859,-0.0839346778495642,-0.0839346778495642,-0.0342911080642949
-59.8259376778892,-0.00205140806348592,-0.00586174102490666,-0.00586174102490666,-0.00798072539632777
-42.5540660227101,-0.0282892561255315,-0.00567203798891569,-0.0152819319618267,-0.0215499070631804
-53.4175305180829,-0.0346516155469967,-0.0135149877063636,-0.0135149877063636,-0.0135149877063636
-48.5967129474325,-0.0196955755240626,-0.0197641095792367,-0.0197641095792367,-0.0197641095792367
-48.0204268271495,-0.0376768916183536,-0.0399628010734983,-0.0399628010734983,-0.0399628010734983
-45.5958838033345,-0.0234690186555877,-0.00488838062865149,-0.0516741130672536,-0.0202531546501117
-53.7281584506605,-0.0262648102836147,-0.0646390565603365,-0.0670425963089674,-0.0375891036442457
-70.833919244899,-0.0278558768970409,-0.0738486611093752,-0.0782303526164547,-0.0575658465648132
-55.5088384168011,-0.0066747548137247,-0.0293346882482197,-0.0308492303667922,-0.0293346882482197
-60.898252897137,-0.0281071293398369,-0.0751377148113654,-0.0415766645990576,-0.0345233354287249
-56.7313334892385,-0.0251713065739283,-0.00761213146322248,-0.00761213146322248,-0.0298496811966338
-69.4185856063764,-0.0340562557738719,-0.0292701460840661,-0.0388423654636778,-0.0610021323575403
-51.8065118684761,-0.0513155852632927,-0.0683423752085837,-0.0716213049372225,-0.052670821847844
-57.2306564655038,-0.0188756714859633,-0.0798422357770416,-0.0798422357770416,-0.0181773134947978
-58.6836187717084,-0.0391657622809545,-0.0440315577122306,-0.0461038900691193,-0.0428390978553015
-65.1476439069608,-0.0259182636779869,-0.0476926016485848,-0.0476926016485848,-0.052807373263331
-70.2403049889204,-0.061203936987841,-0.0749349499063374,-0.0749349499063374,-0.0900551772445741
-42.7020852954088,-0.0278856913040384,-0.0230877885753653,-0.0326835940327115,-0.0230877885753653
-68.033899414366,-0.0266288166027184,-0.0126082276958659,-0.0126082276958659,-0.0345254596469911
-57.5374223536634,-0.0542582963234679,-0.0663679351937851,-0.0641902876858609,-0.0641902876858609
-57.6939372706815,-0.0388467058455308,-0.0459284798353803,-0.0459284798353803,-0.0459284798353803
-47.9553244448848,-0.0034028964203392,-0.00653166083798595,-0.00653166083798595,-0.00746322061944937
-60.0148230208754,0.0114717561401854,0.0178826976495738,-0.045065403945701,-0.0045671845693569
-50.5787858025948,-0.00560554501428445,0.0180955810928776,0.0180955810928776,0.0180955810928776
-46.7063358823081,-0.0190578841791247,-0.0258176952021358,-0.0227942625369995,-0.0217801282256396
-62.3650389579326,-0.0343859234996859,-0.0353306760773915,-0.0396515603236622,-0.0353306760773915
-50.5399878989529,-0.00903313876633138,-0.0254430891563082,-0.0254430891563082,-0.0105075955742109
-44.4493075464495,-0.0119653092076204,-0.00704598863469386,-0.0113504870517787,-0.0113504870517787
-50.2054395019072,-0.000918766440006102,-0.00990394074545442,-0.00990394074545442,-0.00153287294760673
-46.9995278523561,-0.0599298960259373,-0.0514154550670884,-0.0684443369847862,-0.0684443369847862
-56.2883254727992,-0.0171689722625485,-0.0234453275794735,-0.0234453275794735,-0.0108926169456236
-54.3866285126895,-0.019689564379882,-0.00822101410101261,-0.0166247402279431,-0.0295207616852267
-53.5724414047099,-0.0174419740586984,-0.0293593706538307,-0.0293593706538307,-0.00910492010056529
-60.0566401336982,-0.0342878199641001,-0.0500676749027953,-0.0500676749027953,-0.0484439762793691
-47.2142982522518,-0.0205689737612742,-0.0201864243251482,-0.0201864243251482,-0.00793578242908133
-61.6971287100753,-0.0220764325895741,-0.0610437839531635,-0.0728888949322286,-0.0610437839531635
-49.9875297274255,-0.0356515916608577,-0.104369434697638,-0.0717425436159118,-0.0582661060248615
-44.4644132877533,-0.0494875339968273,-0.0545326642481001,-0.0545326642481001,-0.0545326642481001
-36.6450798398101,-0.0183156163037417,-0.00196430179747153,-0.00196430179747153,-0.00196430179747153
-61.7602780286202,0.028335182393767,-0.034680857636241,-0.0190389671511912,0.0271861100682376
-61.5367767886817,-0.0304936572238601,-0.0330367109135725,-0.0330367109135725,-0.0330367109135725
-52.9231623282739,0.0108806830290602,-0.0305621910255276,-0.0305621910255276,-0.00153687260672442
-53.428592842136,-0.00355347834876785,-0.0658865421078758,-0.0658865421078758,-0.0295236162870278
-68.5551377869624,-0.0544185624469629,-0.0681019151570563,-0.0736305044414411,-0.0681019151570563
-61.214502470478,-0.0360118495557513,-0.0429054406016984,-0.0429054406016984,-0.0462590293051708
-43.1394094752447,-0.0355486428978988,0.0020347284549409,-0.0223485287568703,-0.0223485287568703
-58.9857165146763,-0.0293955562176453,-0.036674962108,-0.0644401978632718,-0.036674962108
-71.9103636117535,-0.0289437871288074,-0.0353705761580088,-0.0564150682842097,-0.0564150682842097
-50.1048988092621,-0.0541118728619967,0.0166355827937821,-0.0608018832555732,-0.0156392099133011
-38.9252029819565,-0.0218651849104141,-0.0267603218847228,-0.0267603218847228,-0.0169700479361055
-58.3480501231967,-0.0306321507960075,-0.0424538375951595,-0.0502885633124404,-0.0424538375951595
-54.0168626667801,-0.0389679235269309,-0.0255567756711557,-0.0365411478888973,-0.0413946991649645
-59.8649797140857,-0.0591165501196045,-0.0411745600830375,-0.0573992843602014,-0.0608338158790076
-56.0138240603431,-0.0416055905587269,-0.0605071411136997,-0.0472360052211052,-0.0472360052211052
-62.2724515561031,-0.0532999004402868,-0.0585194733263439,-0.0585194733263439,-0.0585194733263439
-57.2538903479377,-0.0322853991378178,-0.0466995510388788,-0.0466995510388788,-0.0466995510388788
-51.058451399755,-0.0371099513540765,-0.0296516000963649,-0.044568302611788,-0.044568302611788
-52.4398108306305,-0.00738606305895395,0.000600642383595584,-0.0443781754845034,0.000600642383595584
-37.7443202578242,-0.00441840365575441,-0.0194461320361103,-0.0258695657284669,0.0106093247246015
-76.2367513489067,-0.030045146127355,-0.0178973111731366,-0.0234472899528857,-0.0482442023786795
-49.4661285762465,-0.02192859231066,-0.0109817972501762,-0.0109817972501762,-0.0268073184705351
-69.1747487584479,-0.00701425980434855,-0.0114859792290591,-0.0114859792290591,-0.0114859792290591
-50.5112075938932,-0.0528893139313658,-0.0480428183800274,-0.0480428183800274,-0.0577358094827041
-57.2809162150194,-0.0122919060154372,0.000562680481296596,0.000562680481296596,-0.0119352839039628
-47.5226924284518,-0.0319885000330249,-0.0676649830348719,-0.0676649830348719,-0.0388822532452089
-56.302705511316,-0.0464615852505599,-0.0390372960497256,-0.022446757664353,-0.0390372960497256
-67.5332265409885,-0.0216390572259773,-0.0424106040993806,-0.0424106040993806,-0.0424106040993806
-49.4500659730847,-0.0366027497075319,-0.04126503389916,-0.04126503389916,-0.0312223333528934
-51.0217106262538,-0.0266215192446797,-0.0580608609324447,-0.0558856328420898,-0.0281523953347005
-60.6741578271727,-0.0454381131247228,-0.0444729112750437,-0.0444729112750437,-0.0444729112750437
-46.9750137411742,-0.0055626750406379,-0.0162862551498559,-0.0162862551498559,-0.0162862551498559
-68.732790693139,-0.011941480916974,-0.0113676517566859,-0.0387974363808876,-0.0387974363808876
-67.8831602973475,-0.0244309026387688,-0.0243875731795509,-0.0244742320979867,-0.0550600687690288
-64.0756708989063,-0.0478028587600265,-0.0587984824358685,-0.0741245900906087,-0.0587984824358685
-38.6273856083691,-0.0299888727919333,-0.046256788088133,-0.0896098692306566,-0.0137209574957335
-37.3329113276711,-0.0176656087477776,-0.0105197598779529,-0.0270781391781973,-0.0248114576176022
-49.2538307260194,-0.018273511797573,-0.0150297710297576,-0.0150297710297576,-0.0215172525653884
-53.691989621924,-0.0116658313728335,0.00252683973341838,0.00252683973341838,-0.00445014538476229
-47.5743959899336,0.00288235772906376,-0.0211322807495211,-0.0211322807495211,-0.0102764924016512
-64.0337669411544,-0.0306024607787645,0.00353931567721411,-0.0589859432881195,-0.0589859432881195
-51.7380136839206,-0.0217107781068853,-0.0204946688529208,-0.0204946688529208,-0.0229268873608497
-58.8076451472839,-0.0502189746722381,-0.0546267548509274,-0.0458111944935489,-0.0546267548509274
-52.3531501457261,0.000961483748594283,0.000611199309341615,-0.0530684376804018,-0.0467854742008278
-59.6583157867699,-0.0128900216023187,-0.0323886496569283,-0.0323886496569283,-0.00932623004662325
-57.7585002778903,-0.0248316634916055,-0.0547318246717996,-0.0547318246717996,-0.0541459152221968
-63.5244480531461,-0.0539285333227442,-0.0855058261458517,-0.0488795622425648,-0.0488795622425648
-63.5634226946036,0.000150377748605379,0.0489246986607732,-0.0209050057810067,-0.0352156543341966
-43.4348355533858,-0.0105478348904748,-0.0157811973551993,-0.0363849741523037,-0.0157811973551993
-51.5997290085582,-0.0403295081234889,0.0038532384283041,-0.023166702158953,-0.0357863091568653
-63.7265941571968,-0.0111055003738771,-0.0395945367595445,-0.0395945367595445,-0.0487827328094887
-50.9239115874839,-0.0171422921800897,-0.0596184938714384,-0.0596184938714384,-0.0348921175780248
-44.2495769098307,-0.0262011042983747,-0.0247021766248228,-0.0540794909327005,-0.0247021766248228
-59.4517062195834,-0.0278814969976944,-0.0814695949454638,-0.0814695949454638,-0.050880975306308
-59.8416912956358,-0.0226303670215744,-0.0184597093336816,-0.0268010247094672,-0.048021230318982
-66.5973376643015,-0.0440332239494428,-0.0307647136487379,-0.0309050697442768,-0.0458672006964065
-55.8768339691169,-0.0112172563503421,0.00012373441184188,0.00012373441184188,-0.0146907854765388
-46.5400269714707,-0.0229028807160123,-0.0584855552255359,-0.0584855552255359,-0.0342019319352982
-45.7952699991464,-0.0185292333178113,-0.0164300099496995,-0.0187086319976792,-0.0317141432227999
-51.7539971911344,-0.0320831606163683,-0.00752387858173975,-0.039861519831506,-0.00902346897367501
-60.2042365928733,-0.0401225263521692,-0.0393309274117293,-0.0668685798833462,-0.0668685798833462
-53.9337112422476,-0.00148841309684133,-0.0326411499409982,-0.0326411499409982,-0.00793133939493984
-47.560467408278,-0.0245610692328126,-0.0427237407541377,-0.0293158147595403,-0.0267065986493193
-65.2591235582483,-0.030049282912934,-0.0223523383827047,-0.0223523383827047,-0.0377462274431632
-45.579060844573,-0.0349498961069967,-0.0227038141814955,-0.0225908398793067,-0.0227038141814955
-40.8620987605705,-0.00930252109977125,-0.0646771832157,-0.0646771832157,0.022016793039505
-54.5724594444907,-0.0215240732316904,0.0100516989399893,-0.0178288170935907,-0.0178288170935907
-55.1906930783258,-0.0251859189207906,-0.0298003889266223,-0.0298003889266223,-0.0298003889266223
-62.7818689655101,0.00668937885826359,-0.0119866818946264,-0.0119866818946264,-0.0119866818946264
-58.8957860488056,-0.0269994593471061,-0.0565130585243629,-0.0565130585243629,-0.0362488728063184
-61.8549095069796,-0.0350431690965438,-0.00686312675343537,-0.0242314911365327,-0.0311902613500834
-38.5880562528043,-0.00996148833278099,-0.0140507018281735,-0.0140507018281735,-0.0058722748373885
-39.3989021964697,-0.0289661700273198,-0.0119913544238113,-0.0372841161066226,-0.0372841161066226
-50.94328375325,-0.0353208650161569,-0.0321336555851257,-0.0385080744471882,-0.0321336555851257
-55.9775362149537,-0.0168248301628484,0.00860893861999124,-0.0313994059112321,-0.0210245039271442
-57.6632746358439,-0.0425887119582091,-0.0322532765772916,-0.0494315664762759,-0.0603836908490916
-37.2919495143167,-0.0426826718588682,-0.0362315138946325,-0.0531430917701545,-0.0438411789858328
-34.5413897590952,-0.0184968757547264,-0.0104297568776808,-0.0247302615682283,-0.0133409581476389
-62.6582803971075,-0.0282278148559199,-0.0648647487844265,-0.0648647487844265,-0.0355927527190687
-56.9812944210591,-0.0299006412600402,-0.0806341468108904,-0.015030409077232,-0.0291614161396794
-45.2103485566936,-0.016896846298823,-0.0176594899499491,-0.0353617423022534,-0.0176594899499491
-65.8321024877898,-0.0473983126438462,-0.0395496749466009,-0.0395496749466009,-0.0491512278117376
-56.4935837386187,-0.0199106425458107,-0.0723718292769089,-0.0183732412285487,-0.0457029590458191
-46.1932651836181,-0.0310193609044713,-0.0018134590669554,0.00389171658056497,-0.0292090771665947
-58.8707360014004,-0.0587911076296965,-0.0822540645679997,-0.0604007789558665,-0.0571814363035266
-51.8861200952971,-0.0276467002698082,-0.0373637381366141,-0.0327281464085143,-0.0270435382482948
-57.6162549172962,-0.018749136940956,-0.0288344572783341,-0.0166032088126773,-0.0288344572783341
-65.763379284769,-0.055102848642119,-0.0530085509268332,-0.0659380334638193,-0.0571971463574048
-51.6304285794409,-0.041666386944204,-0.066458818298381,-0.066458818298381,-0.0599224556131546
-53.4319433199963,-0.0256814103824539,-0.0433762917478067,-0.0433762917478067,-0.0433762917478067
